id,name,img,sex,birthday,birthplace,summary
27209174,丹尼尔·雷德克里夫 Daniel Radcliffe,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p30800.webp,男,1989-07-23,"英国,伦敦,富勒姆","丹尼尔·雅各布·雷德克里弗出生于1989年7月23日，很小时就在一个小学校剧团开始表演。之后在《大卫·科波菲尔》里他出演了幼年时的大卫·科波菲尔。几年后他在《巴拿马裁缝》里扮演了杰弗瑞·拉什与杰米·李·柯蒂斯的儿子Mark Pendel。柯蒂斯曾经向丹尼尔的母亲表示，实际上他可以扮演哈里·波特。
不久之后，11岁的丹尼尔-拉德克里夫击败了上万名踌躇满志的对手，赢得了这个命中注定就该他来出演的角色。丹尼尔被克里斯·哥伦布导演选中在2001年11月16日上映的热门电影《哈利·波特之魔法石》中扮演哈利·波特。正如导演克里斯·哥伦布所言：“丹尼尔走进了我们的视野，我们一下子就知道已经找到了这位哈利。”电影公映后他一举成名。为了满足全世界的观众和评论界，不久之后续集《哈利·波特与密室》开拍。
丹尼尔再次在阿方索·卡隆导演的第三集《哈利·波特与阿兹卡班的囚徒》，以及接下来的《哈利·波特与火焰杯》中出演哈利·波特。
之后，为了挑战哈利波特之外的角色，丹尼尔接拍了《十二月男孩》作为其转型之作。这是英国金童小雷德克里夫自从以“哈利·波特”一角名声大噪以来，出演的第一部非《哈利》系列电影。
虽然丹尼尔已经凭借《哈利·波特》系列成为全英国13至19岁年龄段最富有的人，但对于这位真正热爱表演的英国男孩来说，片酬多少并不重要，有挑战的角色和题材才是他目前迫切需要的。丹尼尔就因全裸出演舞台心理剧《恋马狂》而引起轰动与争议，而这部电影新作《十二月男孩》，则是雷德克里夫决心摘下小魔法师眼镜的又一次大胆尝试，这对于成千上万的“哈迷”来说，起初可能并不太容易接受，但是丹尼尔的努力却征服了影迷。
近期，在完成了“哈利·波特”系列完结篇《哈利·波特：死神的圣物》之后，丹尼尔已有新工作，除接《黑衣女人》等3部新片，还获现任英国副首相克雷格力邀担任顾问。"
27210271,邦妮·怀特 Bonnie Wright,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p30548.webp,女,1991-02-17,"英国,伦敦","邦妮·怀特长在伦敦，她还有一个哥哥，叫做lewis。邦妮喜欢舞蹈、美术、旅行，她也很喜欢足球、游泳、网球、自行车、滑冰和冲浪，除了演戏，邦妮·怀特的兴趣是音乐，她会弹吉他和吹萨克斯风。
邦妮·怀特从2001年《哈利·波特》第1集《哈利·波特与魔法石》开始，就饰演《哈利·波特》全系列电影的金妮·韦斯莱，是韦斯莱家族的小妹，一直暗恋着哈利，逐渐长大后，连哈利也开始喜欢她。接着，她会演出分为上下两集的完结篇《哈利·波特与死圣》。
邦妮·怀特的其它演出作品包括几出电视节目，包括BBC电视台的自传电视电影《Agatha Christie：　A Life in Pictures》及在美国和英国播出的Hallmark电视台冒险剧集《荒岛求生记》。她最近替迪士尼频道的动画剧集《The Replacements》其中一集配音。"
27210459,李·恩格里比 Lee Ingleby,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5449.webp,男,1976-01-28,"英国,英格兰,伯恩利",李·恩格里比出生于英格兰的伯恩利市，曾在《哈利波特与阿兹卡班囚徒》中扮演帅气的骑士公共汽车的售票员。对于好莱坞，恩格里比还是一个新人，1998年的影片《网络杀手》中，他把一个小角色演绎的活灵活现，赢得了很多大导演和名牌制片的认可，恩格里比也曾出演过几部电视剧，直到现在也在电视剧《大街》中出演角色，但是他从未放弃进入好莱坞的梦想。在《怒海争锋》和《哈利·波特3》中，他所出演的角色让大家记住了这个可爱的小伙子。
27212685,沃维克·戴维斯 Warwick Davis,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4457.webp,男,1970-02-03,"英国,萨里,泻",暂无
27215055,费奥纳·肖 Fiona Shaw,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p28971.webp,女,1958-07-10,"爱尔兰,柯克郡","费奥纳·肖，（Fiona Shaw），1958年7月10日出生于爱尔兰科克尔郡。她毕业于英国皇家戏剧学院最后成为该院的准会员。她的演艺历程充满辉煌。2002年，在优秀戏剧颁奖晚会上，她因在伦敦的皇后剧院扮演美迪亚被评为最佳女主角。2001年，肖被授予英帝国二等功勋爵士。
1993年，她荣膺伦敦优秀戏剧奖的年度最佳女主角。1994年的劳伦斯奥利弗颁奖会上，她因在皇家剧院扮演马西洛，再次被评为1993年度的最佳女主角。早在1990年，她就因在伊莱亚特这部神话剧中的出色表演第一次获得劳伦斯奥利弗奖的最佳女主角。此外，在1989年、1991年，她两次获得了伦敦评论圈剧本奖的最佳女主角称号。经验老到的她近年来已经大大减少了拍片量，最广为人知的作品即是《哈利·波特》系列。合作最多的男演员是理查德·格雷弗斯 Richard Griffiths，合作最多的女演员是玛吉·史密斯 Maggie Smith。这两人也都是哈利波特系列的扮演者。"
27215076,马修·刘易斯 Matthew Lewis,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31569.webp,男,1989-06-27,"英国,英格兰,西约克郡,利兹","马修·路易斯(Matthew Lewis)在《哈利·波特与火焰杯》(《Harry Potter and the Goblet of Fire》)中再度扮演了哈利·波特忠实的朋友纳威·隆巴顿。
马修自五岁加入一家业余戏剧俱乐部后便开始表演。他在参加了位于他家乡利兹城的一次海选后赢得了出演纳威的机会。
马修曾出演过包括《心跳》、《城市的中心》、《心之归处》、《夏普》、《艾姆代尔》、《达奇尔赫帕斯克》和《如此的生活》在内的多部电视连续剧。
当马修不为拍片而奔忙时，他喜欢和朋友在一起、读书、写小故事、听摇滚乐、玩电脑游戏和参加体育运动――特别是打高尔夫。马修曾经加入过航空小队，他最近开始对电影制作感兴趣。他还是利兹联队的忠实簇拥者。"
27216198,加里·奥德曼 Gary Oldman,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33896.webp,男,1958-03-21,"英国,伦敦","加里·奥德曼，英国男演员、导演和制片。英国戏剧学院毕业，曾专职舞台剧演出并获得最佳演员奖，1986年演出第一部电影《席德与南茜》。1997年身兼编剧和执导的《Nil By Mouth》获得1998年度英国电影学院奖（BAFTA Award） 最佳影片。盖瑞·欧德曼能针对每部戏的角色而大幅改变造型与声调，并因此而能饰演不同国籍和背景的人物，但从影多年仍以反派角色居多。其最具知名度的影片角色为《吸血鬼》中的德古拉伯爵、《终极追杀令》里的邪恶警长、《空军一号》的恐怖份子、《哈利波特》的小天狼星。
加里·奥德曼1958年3月21日出生于英国，7岁时父亲离开家庭，由母亲及两个姐姐抚养长大，16岁辍学开始工作，从事运动器材的推销。在这期间，他开始阅读学习文学，并打算弹钢琴。不久，他遇见了罗杰威廉斯，一个戏剧教师，他介绍加里去演戏。在拍了几部不知名的电影后，加里返回到舞台上，直到1986年，他又回来演电影，在影片《席德与南茜》中扮演朋克摇滚青年Sid Vicious，影评家们对此胡言乱语，而加里却在电影界确立了自己的地位。
1991年，加里扮演的角色再次的引起了社会的注意。在电影JFK中他扮演了李·哈维·奥斯瓦尔多。另一个历史性的人物，又一次使人难忘的表演。1992年他演了一个他一生中最重要的角色，在弗郎西斯·福特·卡波拉导演的影片《惊情四百年》中扮演Count Dracula。尽管电影被评论不一，但毋庸置疑加里的表演是杰出的。
在他最成功期间，加里一直在和一件事进行着斗争，这就是他从父亲那里遗传下来的酒精问题。尽管他的私人生活经受着痛苦，但从未影响过他的表演。按照伊萨贝拉·罗塞里尼的说法，“他所扮演角色多是阴暗的，但与此相反，加里奥德曼是一个可爱的，有趣的家伙。”
近年来加里主演的影片反响一般，为不少好莱坞大片如《哈利·波特》系列和《蝙蝠侠前传》等出演过配角。2011年，在沉寂了一段时间后，加里终于凭借在影片《锅匠，裁缝，士兵，间谍》中的出色表演获得第84届奥斯卡最佳男主角提名。"
27218209,鲁伯特·格林特 Rupert Grint,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p28918.webp,男,1988-08-24,"英国,赫特福德郡,斯蒂夫尼奇","英国演员，出生于英格兰赫福郡，以出演《哈利·波特》系列影片中的荣恩·卫斯理这一角色而闻名。2009泰晤士报公布了一个英国富翁排行榜, 鲁柏都进入三十岁以下富翁前一百名的排行榜,拥有高达900万英镑的身价。
这个其貌不扬的英国小男孩完全是凭借《哈利波特》系列而出名的，在此之前，他仅仅参加过一次学校舞台剧演出，但他还是勇敢地参加了这部他非常喜欢的电影的试镜，毫无疑问，他是非常幸运的，因为他说他击败的几百个竞争对手看上去都比他漂亮。
当然，凭借《哈利波特》系列，鲁伯特逐渐锻造着自己的演技，向更广阔的舞台进军，他也是“哈波”三人组里公认的最具演技潜力的一个。除了《哈利波特》系列电影，鲁伯特还在2006年出演了剧情片《人生驾驶课》，在其中的表现颇受好评。"
27219502,玛吉·史密斯 Maggie Smith,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4208.webp,女,1934-12-28,"英国,埃塞克斯,依尔福","玛吉·史密斯，是英国表演事业中的瑰宝，具有同时驾驭舞台与影视事业的深厚功力。她戏路宽广，演技精湛，尤以演喜剧和正剧角色著称。她不仅在英国和百老汇的舞台上取得了无数的成功，而且在银幕上的表演也是出类拔萃，在各种不同类型的影片中给人留下深刻印象。她近50年的演艺生涯多次被奥斯卡奖提名，成为唯一一位1次获奥斯卡最佳女主角奖、1次获奥斯卡最佳女配角奖的英国女演员。
1970年她在英国导演罗纳德·尼姆执导的剧情片《春风不化雨》中将女教师的个性塑造得极其细腻感人，当之无愧地获得了第23届英国电影学院最佳女演员奖和第42届奥斯卡影后的王冠。同年，玛吉·史密斯曾被英皇室授予最高级巴思爵士。1978年，她因为在《加州套房》中出色的表演而荣获了第36届金球奖最佳女主角奖和第51届奥斯卡最佳女配角奖。
1986年，史密斯主演了曾荣获奥斯卡奖8项提名的爱情喜剧片《看得见风景的房间》。她将成规守旧的表姐刻画的淋漓尽致，一举荣获了第40届英国电影学院最佳女演员和第44届金球奖最佳女配角奖，并获第59届奥斯卡奖最佳女配角提名，来到了她演艺生涯的一个新高度。
1990年她又被英皇室授予高级英帝国女勋爵士。1992年，她主演的《修女也疯狂》，令当时影评家叫好不已，该片进一步奠定了史密斯在国际影坛的地位。1994年入选世界电影名人纪念馆。玛吉·史密斯是英国表演事业中的瑰宝，具有同时驾驭舞台与影视事业的深厚功力。1999年，参加了战争喜剧片《与墨索里尼喝茶》的拍摄，获得第53届英国电影学院最佳女配角奖。
2001年，史密斯还参加了喜剧剧情片《高斯福庄园》，她对性格乖僻伯爵夫人的出色演绎，再次令人眼前一亮，第6次获奥斯卡奖提名，这颗英国影坛常青树愈发显得活力四射。近年来，史密斯还在《哈利波特》系列电影中扮演重要角色。"
27219681,帕姆·费里斯 Pam Ferris,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1390527331.39.webp,女,1948-05-11,"德国,下萨克森州,汉诺威",暂无
27228499,J·K·罗琳 J.K. Rowling,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31741.webp,女,1965-07-31,"英国,英格兰",J·K·罗琳，英国著名作家，代表作品《哈利·波特》系列小说。毕业于英国 University Of Exeter（埃克塞特大学），学习法语和古典文学，获文理学士学位。毕业后曾在英国曼彻斯特接受教学培训。她父亲是罗伊斯罗尔飞机制造厂一名退休的管理人员，母亲是一位实验室技术人员。罗琳小时候是个戴眼镜的相貌平平的女孩，非常爱学习，有点害羞，流着鼻涕，还比较野。她从小喜欢写作和讲故事，6岁就写了一篇跟兔子有关的故事。妹妹是她讲故事的对象。创作的动力和欲望，从此没有离开过她。她曾当过短时间的教师和秘书。1997年2月 因为罗琳之前的申请，苏格兰艺术协会给了罗琳一笔13000美元的费用，以资助她进行创作。这笔费用是有史以来该理事会为儿童文学作家提供资助最高的一次。
